,time,year,cntry_code,cntry_name,cntry_region,measure,subject,value
363,1998-01-01,1998,FIN,Finland,Europe,KTOE,TOT,7245.937
364,1999-01-01,1999,FIN,Finland,Europe,KTOE,TOT,7254.653
365,2000-01-01,2000,FIN,Finland,Europe,KTOE,TOT,7749.747
366,2001-01-01,2001,FIN,Finland,Europe,KTOE,TOT,7482.01
367,2002-01-01,2002,FIN,Finland,Europe,KTOE,TOT,7784.576
368,2003-01-01,2003,FIN,Finland,Europe,KTOE,TOT,7837.049
369,2004-01-01,2004,FIN,Finland,Europe,KTOE,TOT,8668.037
370,2005-01-01,2005,FIN,Finland,Europe,KTOE,TOT,8084.691
371,2006-01-01,2006,FIN,Finland,Europe,KTOE,TOT,8689.405
372,2007-01-01,2007,FIN,Finland,Europe,KTOE,TOT,8655.596
373,2008-01-01,2008,FIN,Finland,Europe,KTOE,TOT,9141.087
374,2009-01-01,2009,FIN,Finland,Europe,KTOE,TOT,8051.038
375,2010-01-01,2010,FIN,Finland,Europe,KTOE,TOT,9342.488
376,2011-01-01,2011,FIN,Finland,Europe,KTOE,TOT,9142.629
377,2012-01-01,2012,FIN,Finland,Europe,KTOE,TOT,9989.338
378,2013-01-01,2013,FIN,Finland,Europe,KTOE,TOT,9910.681
379,2014-01-01,2014,FIN,Finland,Europe,KTOE,TOT,10153.316
380,2015-01-01,2015,FIN,Finland,Europe,KTOE,TOT,10472.371
381,1960-01-01,1960,FRA,France,Europe,KTOE,TOT,3516.282
382,1961-01-01,1961,FRA,France,Europe,KTOE,TOT,3329.748
383,1962-01-01,1962,FRA,France,Europe,KTOE,TOT,3118.446
384,1963-01-01,1963,FRA,France,Europe,KTOE,TOT,3784.86
385,1964-01-01,1964,FRA,France,Europe,KTOE,TOT,3027.2
386,1965-01-01,1965,FRA,France,Europe,KTOE,TOT,4031.25
387,1966-01-01,1966,FRA,France,Europe,KTOE,TOT,4488.942
388,1967-01-01,1967,FRA,France,Europe,KTOE,TOT,3919.622
389,1968-01-01,1968,FRA,France,Europe,KTOE,TOT,4371.724
390,1969-01-01,1969,FRA,France,Europe,KTOE,TOT,4592.142
391,1970-01-01,1970,FRA,France,Europe,KTOE,TOT,14281.443
392,1971-01-01,1971,FRA,France,Europe,KTOE,TOT,13665.281
393,1972-01-01,1972,FRA,France,Europe,KTOE,TOT,13780.431
394,1973-01-01,1973,FRA,France,Europe,KTOE,TOT,13937.392
395,1974-01-01,1974,FRA,France,Europe,KTOE,TOT,13727.55
396,1975-01-01,1975,FRA,France,Europe,KTOE,TOT,14393.805
397,1976-01-01,1976,FRA,France,Europe,KTOE,TOT,13015.28
398,1977-01-01,1977,FRA,France,Europe,KTOE,TOT,15545.643
399,1978-01-01,1978,FRA,France,Europe,KTOE,TOT,15142.929
400,1979-01-01,1979,FRA,France,Europe,KTOE,TOT,15262.52
401,1980-01-01,1980,FRA,France,Europe,KTOE,TOT,14680.527
402,1981-01-01,1981,FRA,France,Europe,KTOE,TOT,14617.099
403,1982-01-01,1982,FRA,France,Europe,KTOE,TOT,14664.325
404,1983-01-01,1983,FRA,France,Europe,KTOE,TOT,15495.747
405,1984-01-01,1984,FRA,France,Europe,KTOE,TOT,15368.792
406,1985-01-01,1985,FRA,France,Europe,KTOE,TOT,16273.101
407,1986-01-01,1986,FRA,France,Europe,KTOE,TOT,16069.829
408,1987-01-01,1987,FRA,France,Europe,KTOE,TOT,17307.198
409,1988-01-01,1988,FRA,France,Europe,KTOE,TOT,17117.64
410,1989-01-01,1989,FRA,France,Europe,KTOE,TOT,14385.51
411,1990-01-01,1990,FRA,France,Europe,KTOE,TOT,15223.076
412,1991-01-01,1991,FRA,France,Europe,KTOE,TOT,17143.435
413,1992-01-01,1992,FRA,France,Europe,KTOE,TOT,17813.754
414,1993-01-01,1993,FRA,France,Europe,KTOE,TOT,17052.046
415,1994-01-01,1994,FRA,France,Europe,KTOE,TOT,17238.247
416,1995-01-01,1995,FRA,France,Europe,KTOE,TOT,17033.482
417,1996-01-01,1996,FRA,France,Europe,KTOE,TOT,17227.153
418,1997-01-01,1997,FRA,France,Europe,KTOE,TOT,16164.38
419,1998-01-01,1998,FRA,France,Europe,KTOE,TOT,16013.737
420,1999-01-01,1999,FRA,France,Europe,KTOE,TOT,16520.301
421,2000-01-01,2000,FRA,France,Europe,KTOE,TOT,15735.996
422,2001-01-01,2001,FRA,France,Europe,KTOE,TOT,16583.723
423,2002-01-01,2002,FRA,France,Europe,KTOE,TOT,15011.716
424,2003-01-01,2003,FRA,France,Europe,KTOE,TOT,15456.042
425,2004-01-01,2004,FRA,France,Europe,KTOE,TOT,15713.432
426,2005-01-01,2005,FRA,France,Europe,KTOE,TOT,15667.267
427,2006-01-01,2006,FRA,France,Europe,KTOE,TOT,15309.841
428,2007-01-01,2007,FRA,France,Europe,KTOE,TOT,16533.267
429,2008-01-01,2008,FRA,France,Europe,KTOE,TOT,18599.315
430,2009-01-01,2009,FRA,France,Europe,KTOE,TOT,18744.657
431,2010-01-01,2010,FRA,France,Europe,KTOE,TOT,20796.06
432,2011-01-01,2011,FRA,France,Europe,KTOE,TOT,17902.493
433,2012-01-01,2012,FRA,France,Europe,KTOE,TOT,20616.254
434,2013-01-01,2013,FRA,France,Europe,KTOE,TOT,22875.359
435,2014-01-01,2014,FRA,France,Europe,KTOE,TOT,21304.548
436,2015-01-01,2015,FRA,France,Europe,KTOE,TOT,21533.062
437,1960-01-01,1960,DEU,Germany,Europe,KTOE,TOT,1034.924
438,1961-01-01,1961,DEU,Germany,Europe,KTOE,TOT,1025.292
439,1962-01-01,1962,DEU,Germany,Europe,KTOE,TOT,980.916
440,1963-01-01,1963,DEU,Germany,Europe,KTOE,TOT,962.684
441,1964-01-01,1964,DEU,Germany,Europe,KTOE,TOT,952.536
442,1965-01-01,1965,DEU,Germany,Europe,KTOE,TOT,1226.618
443,1966-01-01,1966,DEU,Germany,Europe,KTOE,TOT,1359.316
444,1967-01-01,1967,DEU,Germany,Europe,KTOE,TOT,1316.746
445,1968-01-01,1968,DEU,Germany,Europe,KTOE,TOT,1343.32
446,1969-01-01,1969,DEU,Germany,Europe,KTOE,TOT,1127.804
447,1970-01-01,1970,DEU,Germany,Europe,KTOE,TOT,4043.999
448,1971-01-01,1971,DEU,Germany,Europe,KTOE,TOT,3696.601
449,1972-01-01,1972,DEU,Germany,Europe,KTOE,TOT,3834.462
450,1973-01-01,1973,DEU,Germany,Europe,KTOE,TOT,3811.73
451,1974-01-01,1974,DEU,Germany,Europe,KTOE,TOT,4396.657
452,1975-01-01,1975,DEU,Germany,Europe,KTOE,TOT,4307.275
453,1976-01-01,1976,DEU,Germany,Europe,KTOE,TOT,4074.199
454,1977-01-01,1977,DEU,Germany,Europe,KTOE,TOT,4456.064
455,1978-01-01,1978,DEU,Germany,Europe,KTOE,TOT,4539.526
456,1979-01-01,1979,DEU,Germany,Europe,KTOE,TOT,4556.109
457,1980-01-01,1980,DEU,Germany,Europe,KTOE,TOT,5405.26
458,1981-01-01,1981,DEU,Germany,Europe,KTOE,TOT,5772.935
459,1982-01-01,1982,DEU,Germany,Europe,KTOE,TOT,6057.273
460,1983-01-01,1983,DEU,Germany,Europe,KTOE,TOT,5959.083
461,1984-01-01,1984,DEU,Germany,Europe,KTOE,TOT,6280.396
462,1985-01-01,1985,DEU,Germany,Europe,KTOE,TOT,6255.101
463,1986-01-01,1986,DEU,Germany,Europe,KTOE,TOT,5417.348
464,1987-01-01,1987,DEU,Germany,Europe,KTOE,TOT,5370.302
465,1988-01-01,1988,DEU,Germany,Europe,KTOE,TOT,5689.189
466,1989-01-01,1989,DEU,Germany,Europe,KTOE,TOT,5370.886
467,1990-01-01,1990,DEU,Germany,Europe,KTOE,TOT,5312.972
468,1991-01-01,1991,DEU,Germany,Europe,KTOE,TOT,5068.97
469,1992-01-01,1992,DEU,Germany,Europe,KTOE,TOT,5365.315
470,1993-01-01,1993,DEU,Germany,Europe,KTOE,TOT,5478.495
471,1994-01-01,1994,DEU,Germany,Europe,KTOE,TOT,5777.532
472,1995-01-01,1995,DEU,Germany,Europe,KTOE,TOT,5976.451
473,1996-01-01,1996,DEU,Germany,Europe,KTOE,TOT,6164.14
474,1997-01-01,1997,DEU,Germany,Europe,KTOE,TOT,7121.458
475,1998-01-01,1998,DEU,Germany,Europe,KTOE,TOT,7684.061
476,1999-01-01,1999,DEU,Germany,Europe,KTOE,TOT,7963.413
477,2000-01-01,2000,DEU,Germany,Europe,KTOE,TOT,8982.621
478,2001-01-01,2001,DEU,Germany,Europe,KTOE,TOT,9635.334
479,2002-01-01,2002,DEU,Germany,Europe,KTOE,TOT,10782.189
480,2003-01-01,2003,DEU,Germany,Europe,KTOE,TOT,12729.425
481,2004-01-01,2004,DEU,Germany,Europe,KTOE,TOT,14612.994
482,2005-01-01,2005,DEU,Germany,Europe,KTOE,TOT,17207.753
483,2006-01-01,2006,DEU,Germany,Europe,KTOE,TOT,20579.393
484,2007-01-01,2007,DEU,Germany,Europe,KTOE,TOT,23726.011
485,2008-01-01,2008,DEU,Germany,Europe,KTOE,TOT,23350.382
486,2009-01-01,2009,DEU,Germany,Europe,KTOE,TOT,24479.422
487,2010-01-01,2010,DEU,Germany,Europe,KTOE,TOT,27568.208
488,2011-01-01,2011,DEU,Germany,Europe,KTOE,TOT,29298.291
489,2012-01-01,2012,DEU,Germany,Europe,KTOE,TOT,32249.476
490,2013-01-01,2013,DEU,Germany,Europe,KTOE,TOT,33395.12
491,2014-01-01,2014,DEU,Germany,Europe,KTOE,TOT,35403.781
492,2015-01-01,2015,DEU,Germany,Europe,KTOE,TOT,38962.102
493,1960-01-01,1960,GRC,Greece,Europe,KTOE,TOT,39.99
494,1961-01-01,1961,GRC,Greece,Europe,KTOE,TOT,49.966
495,1962-01-01,1962,GRC,Greece,Europe,KTOE,TOT,55.556
496,1963-01-01,1963,GRC,Greece,Europe,KTOE,TOT,72.842
497,1964-01-01,1964,GRC,Greece,Europe,KTOE,TOT,67.94
498,1965-01-01,1965,GRC,Greece,Europe,KTOE,TOT,68.886
499,1966-01-01,1966,GRC,Greece,Europe,KTOE,TOT,148.78
500,1967-01-01,1967,GRC,Greece,Europe,KTOE,TOT,142.76
501,1968-01-01,1968,GRC,Greece,Europe,KTOE,TOT,117.648
502,1969-01-01,1969,GRC,Greece,Europe,KTOE,TOT,176.73
503,1970-01-01,1970,GRC,Greece,Europe,KTOE,TOT,676.595
504,1971-01-01,1971,GRC,Greece,Europe,KTOE,TOT,677.971
505,1972-01-01,1972,GRC,Greece,Europe,KTOE,TOT,680.121
506,1973-01-01,1973,GRC,Greece,Europe,KTOE,TOT,641.077
507,1974-01-01,1974,GRC,Greece,Europe,KTOE,TOT,651.741
508,1975-01-01,1975,GRC,Greece,Europe,KTOE,TOT,623.189
509,1976-01-01,1976,GRC,Greece,Europe,KTOE,TOT,611.493
510,1977-01-01,1977,GRC,Greece,Europe,KTOE,TOT,615.191
511,1978-01-01,1978,GRC,Greece,Europe,KTOE,TOT,706.867
512,1979-01-01,1979,GRC,Greece,Europe,KTOE,TOT,756.575
513,1980-01-01,1980,GRC,Greece,Europe,KTOE,TOT,742.729
514,1981-01-01,1981,GRC,Greece,Europe,KTOE,TOT,742.901
515,1982-01-01,1982,GRC,Greece,Europe,KTOE,TOT,756.145
516,1983-01-01,1983,GRC,Greece,Europe,KTOE,TOT,651.139
517,1984-01-01,1984,GRC,Greece,Europe,KTOE,TOT,696.031
518,1985-01-01,1985,GRC,Greece,Europe,KTOE,TOT,691.129
519,1986-01-01,1986,GRC,Greece,Europe,KTOE,TOT,728.109
520,1987-01-01,1987,GRC,Greece,Europe,KTOE,TOT,739.07
521,1988-01-01,1988,GRC,Greece,Europe,KTOE,TOT,703.466
522,1989-01-01,1989,GRC,Greece,Europe,KTOE,TOT,677.957
523,1990-01-01,1990,GRC,Greece,Europe,KTOE,TOT,1104.497
524,1991-01-01,1991,GRC,Greece,Europe,KTOE,TOT,1229.527
525,1992-01-01,1992,GRC,Greece,Europe,KTOE,TOT,1161.418
526,1993-01-01,1993,GRC,Greece,Europe,KTOE,TOT,1177.75
527,1994-01-01,1994,GRC,Greece,Europe,KTOE,TOT,1203.388
528,1995-01-01,1995,GRC,Greece,Europe,KTOE,TOT,1288.912
529,1996-01-01,1996,GRC,Greece,Europe,KTOE,TOT,1373.899
530,1997-01-01,1997,GRC,Greece,Europe,KTOE,TOT,1339.622
531,1998-01-01,1998,GRC,Greece,Europe,KTOE,TOT,1328.762
532,1999-01-01,1999,GRC,Greece,Europe,KTOE,TOT,1419.279
533,2000-01-01,2000,GRC,Greece,Europe,KTOE,TOT,1402.423
534,2001-01-01,2001,GRC,Greece,Europe,KTOE,TOT,1318.286
535,2002-01-01,2002,GRC,Greece,Europe,KTOE,TOT,1392.759
536,2003-01-01,2003,GRC,Greece,Europe,KTOE,TOT,1538.085
537,2004-01-01,2004,GRC,Greece,Europe,KTOE,TOT,1570.759
538,2005-01-01,2005,GRC,Greece,Europe,KTOE,TOT,1643.249
539,2006-01-01,2006,GRC,Greece,Europe,KTOE,TOT,1783.257
540,2007-01-01,2007,GRC,Greece,Europe,KTOE,TOT,1727.086
541,2008-01-01,2008,GRC,Greece,Europe,KTOE,TOT,1709.122
542,2009-01-01,2009,GRC,Greece,Europe,KTOE,TOT,1865.654
543,2010-01-01,2010,GRC,Greece,Europe,KTOE,TOT,2131.257
544,2011-01-01,2011,GRC,Greece,Europe,KTOE,TOT,2139.721
545,2012-01-01,2012,GRC,Greece,Europe,KTOE,TOT,2447.607
546,2013-01-01,2013,GRC,Greece,Europe,KTOE,TOT,2615.413
547,2014-01-01,2014,GRC,Greece,Europe,KTOE,TOT,2446.205
548,2015-01-01,2015,GRC,Greece,Europe,KTOE,TOT,2666.064
549,1965-01-01,1965,HUN,Hungary,Europe,KTOE,TOT,646.458
550,1966-01-01,1966,HUN,Hungary,Europe,KTOE,TOT,577.374
551,1967-01-01,1967,HUN,Hungary,Europe,KTOE,TOT,585.641
552,1968-01-01,1968,HUN,Hungary,Europe,KTOE,TOT,498.221
553,1969-01-01,1969,HUN,Hungary,Europe,KTOE,TOT,667.377
554,1970-01-01,1970,HUN,Hungary,Europe,KTOE,TOT,499.83
555,1971-01-01,1971,HUN,Hungary,Europe,KTOE,TOT,550.213
556,1972-01-01,1972,HUN,Hungary,Europe,KTOE,TOT,558.963
557,1973-01-01,1973,HUN,Hungary,Europe,KTOE,TOT,648.455
558,1974-01-01,1974,HUN,Hungary,Europe,KTOE,TOT,629.637
559,1975-01-01,1975,HUN,Hungary,Europe,KTOE,TOT,479.224
560,1976-01-01,1976,HUN,Hungary,Europe,KTOE,TOT,555.048
561,1977-01-01,1977,HUN,Hungary,Europe,KTOE,TOT,517.255
562,1978-01-01,1978,HUN,Hungary,Europe,KTOE,TOT,481.731
563,1979-01-01,1979,HUN,Hungary,Europe,KTOE,TOT,558.859
564,1980-01-01,1980,HUN,Hungary,Europe,KTOE,TOT,525.034
565,1981-01-01,1981,HUN,Hungary,Europe,KTOE,TOT,580.213
566,1982-01-01,1982,HUN,Hungary,Europe,KTOE,TOT,560.908
567,1983-01-01,1983,HUN,Hungary,Europe,KTOE,TOT,560.875
568,1984-01-01,1984,HUN,Hungary,Europe,KTOE,TOT,681.412
569,1985-01-01,1985,HUN,Hungary,Europe,KTOE,TOT,600.396
570,1986-01-01,1986,HUN,Hungary,Europe,KTOE,TOT,520.288
571,1987-01-01,1987,HUN,Hungary,Europe,KTOE,TOT,529.769
572,1988-01-01,1988,HUN,Hungary,Europe,KTOE,TOT,458.153
573,1989-01-01,1989,HUN,Hungary,Europe,KTOE,TOT,501.122
574,1990-01-01,1990,HUN,Hungary,Europe,KTOE,TOT,745.869
575,1991-01-01,1991,HUN,Hungary,Europe,KTOE,TOT,796.39
576,1992-01-01,1992,HUN,Hungary,Europe,KTOE,TOT,795.992
577,1993-01-01,1993,HUN,Hungary,Europe,KTOE,TOT,818.244
578,1994-01-01,1994,HUN,Hungary,Europe,KTOE,TOT,819.916
579,1995-01-01,1995,HUN,Hungary,Europe,KTOE,TOT,868.445
580,1996-01-01,1996,HUN,Hungary,Europe,KTOE,TOT,857.949
581,1997-01-01,1997,HUN,Hungary,Europe,KTOE,TOT,840.239
582,1998-01-01,1998,HUN,Hungary,Europe,KTOE,TOT,835.494
583,1999-01-01,1999,HUN,Hungary,Europe,KTOE,TOT,843.271
584,2000-01-01,2000,HUN,Hungary,Europe,KTOE,TOT,830.07
585,2001-01-01,2001,HUN,Hungary,Europe,KTOE,TOT,868.216
586,2002-01-01,2002,HUN,Hungary,Europe,KTOE,TOT,877.071
587,2003-01-01,2003,HUN,Hungary,Europe,KTOE,TOT,905.965
588,2004-01-01,2004,HUN,Hungary,Europe,KTOE,TOT,949.442
589,2005-01-01,2005,HUN,Hungary,Europe,KTOE,TOT,1189.049
590,2006-01-01,2006,HUN,Hungary,Europe,KTOE,TOT,1231.669
591,2007-01-01,2007,HUN,Hungary,Europe,KTOE,TOT,1365.058
592,2008-01-01,2008,HUN,Hungary,Europe,KTOE,TOT,1590.959
593,2009-01-01,2009,HUN,Hungary,Europe,KTOE,TOT,1835.59
594,2010-01-01,2010,HUN,Hungary,Europe,KTOE,TOT,1955.419
595,2011-01-01,2011,HUN,Hungary,Europe,KTOE,TOT,1887.149
596,2012-01-01,2012,HUN,Hungary,Europe,KTOE,TOT,1781.502
597,2013-01-01,2013,HUN,Hungary,Europe,KTOE,TOT,1846.762
598,2014-01-01,2014,HUN,Hungary,Europe,KTOE,TOT,1929.68
599,2015-01-01,2015,HUN,Hungary,Europe,KTOE,TOT,1925.114
600,1960-01-01,1960,ISL,Iceland,Europe,KTOE,TOT,150.857
601,1961-01-01,1961,ISL,Iceland,Europe,KTOE,TOT,157.923
602,1962-01-01,1962,ISL,Iceland,Europe,KTOE,TOT,170.011
603,1963-01-01,1963,ISL,Iceland,Europe,KTOE,TOT,184.426
604,1964-01-01,1964,ISL,Iceland,Europe,KTOE,TOT,198.932
605,1965-01-01,1965,ISL,Iceland,Europe,KTOE,TOT,201.41
606,1966-01-01,1966,ISL,Iceland,Europe,KTOE,TOT,222.367
607,1967-01-01,1967,ISL,Iceland,Europe,KTOE,TOT,241.171
608,1968-01-01,1968,ISL,Iceland,Europe,KTOE,TOT,272.651
609,1969-01-01,1969,ISL,Iceland,Europe,KTOE,TOT,310.429
610,1970-01-01,1970,ISL,Iceland,Europe,KTOE,TOT,394.988
611,1971-01-01,1971,ISL,Iceland,Europe,KTOE,TOT,422.95
612,1972-01-01,1972,ISL,Iceland,Europe,KTOE,TOT,458.871
613,1973-01-01,1973,ISL,Iceland,Europe,KTOE,TOT,541.292
614,1974-01-01,1974,ISL,Iceland,Europe,KTOE,TOT,530.83
615,1975-01-01,1975,ISL,Iceland,Europe,KTOE,TOT,578.569
616,1976-01-01,1976,ISL,Iceland,Europe,KTOE,TOT,614.933
617,1977-01-01,1977,ISL,Iceland,Europe,KTOE,TOT,676.616
618,1978-01-01,1978,ISL,Iceland,Europe,KTOE,TOT,709.187
619,1979-01-01,1979,ISL,Iceland,Europe,KTOE,TOT,844.894
620,1980-01-01,1980,ISL,Iceland,Europe,KTOE,TOT,904.105
621,1981-01-01,1981,ISL,Iceland,Europe,KTOE,TOT,1096.287
622,1982-01-01,1982,ISL,Iceland,Europe,KTOE,TOT,1161.586
623,1983-01-01,1983,ISL,Iceland,Europe,KTOE,TOT,1229.884
624,1984-01-01,1984,ISL,Iceland,Europe,KTOE,TOT,1250.893
625,1985-01-01,1985,ISL,Iceland,Europe,KTOE,TOT,1252.467
626,1986-01-01,1986,ISL,Iceland,Europe,KTOE,TOT,1275.971
627,1987-01-01,1987,ISL,Iceland,Europe,KTOE,TOT,1316.087
628,1988-01-01,1988,ISL,Iceland,Europe,KTOE,TOT,1371.745
629,1989-01-01,1989,ISL,Iceland,Europe,KTOE,TOT,1409.711
630,1990-01-01,1990,ISL,Iceland,Europe,KTOE,TOT,1619.829
631,1991-01-01,1991,ISL,Iceland,Europe,KTOE,TOT,1498.351
632,1992-01-01,1992,ISL,Iceland,Europe,KTOE,TOT,1422.001
633,1993-01-01,1993,ISL,Iceland,Europe,KTOE,TOT,1521.409
634,1994-01-01,1994,ISL,Iceland,Europe,KTOE,TOT,1544.225
635,1995-01-01,1995,ISL,Iceland,Europe,KTOE,TOT,1560.88
636,1996-01-01,1996,ISL,Iceland,Europe,KTOE,TOT,1647.471
637,1997-01-01,1997,ISL,Iceland,Europe,KTOE,TOT,1634.447
638,1998-01-01,1998,ISL,Iceland,Europe,KTOE,TOT,1781.905
639,1999-01-01,1999,ISL,Iceland,Europe,KTOE,TOT,2102.617
640,2000-01-01,2000,ISL,Iceland,Europe,KTOE,TOT,2412.743
641,2001-01-01,2001,ISL,Iceland,Europe,KTOE,TOT,2326.214
642,2002-01-01,2002,ISL,Iceland,Europe,KTOE,TOT,2388.563
643,2003-01-01,2003,ISL,Iceland,Europe,KTOE,TOT,2395.434
644,2004-01-01,2004,ISL,Iceland,Europe,KTOE,TOT,2332.55
645,2005-01-01,2005,ISL,Iceland,Europe,KTOE,TOT,2383.363
646,2006-01-01,2006,ISL,Iceland,Europe,KTOE,TOT,3104.939
647,2007-01-01,2007,ISL,Iceland,Europe,KTOE,TOT,3849.305
648,2008-01-01,2008,ISL,Iceland,Europe,KTOE,TOT,4505.603
649,2009-01-01,2009,ISL,Iceland,Europe,KTOE,TOT,4730.17
650,2010-01-01,2010,ISL,Iceland,Europe,KTOE,TOT,4789.947
651,2011-01-01,2011,ISL,Iceland,Europe,KTOE,TOT,5198.508
652,2012-01-01,2012,ISL,Iceland,Europe,KTOE,TOT,5070.123
653,2013-01-01,2013,ISL,Iceland,Europe,KTOE,TOT,5273.097
654,2014-01-01,2014,ISL,Iceland,Europe,KTOE,TOT,5224.478
655,2015-01-01,2015,ISL,Iceland,Europe,KTOE,TOT,5116.035
656,1960-01-01,1960,IRL,Ireland,Europe,KTOE,TOT,80.152
657,1961-01-01,1961,IRL,Ireland,Europe,KTOE,TOT,63.468
658,1962-01-01,1962,IRL,Ireland,Europe,KTOE,TOT,56.674
659,1963-01-01,1963,IRL,Ireland,Europe,KTOE,TOT,56.33
660,1964-01-01,1964,IRL,Ireland,Europe,KTOE,TOT,67.424
661,1965-01-01,1965,IRL,Ireland,Europe,KTOE,TOT,80.926
662,1966-01-01,1966,IRL,Ireland,Europe,KTOE,TOT,73.272
663,1967-01-01,1967,IRL,Ireland,Europe,KTOE,TOT,68.542
664,1968-01-01,1968,IRL,Ireland,Europe,KTOE,TOT,66.306
665,1969-01-01,1969,IRL,Ireland,Europe,KTOE,TOT,50.138
666,1970-01-01,1970,IRL,Ireland,Europe,KTOE,TOT,68.972
667,1971-01-01,1971,IRL,Ireland,Europe,KTOE,TOT,40.076
668,1972-01-01,1972,IRL,Ireland,Europe,KTOE,TOT,58.652
669,1973-01-01,1973,IRL,Ireland,Europe,KTOE,TOT,55.384
670,1974-01-01,1974,IRL,Ireland,Europe,KTOE,TOT,67.596
671,1975-01-01,1975,IRL,Ireland,Europe,KTOE,TOT,44.806
672,1976-01-01,1976,IRL,Ireland,Europe,KTOE,TOT,51.084
673,1977-01-01,1977,IRL,Ireland,Europe,KTOE,TOT,64.414
674,1978-01-01,1978,IRL,Ireland,Europe,KTOE,TOT,60.028
675,1979-01-01,1979,IRL,Ireland,Europe,KTOE,TOT,71.036
676,1980-01-01,1980,IRL,Ireland,Europe,KTOE,TOT,72.068
677,1981-01-01,1981,IRL,Ireland,Europe,KTOE,TOT,74.132
678,1982-01-01,1982,IRL,Ireland,Europe,KTOE,TOT,68.972
679,1983-01-01,1983,IRL,Ireland,Europe,KTOE,TOT,67.424
680,1984-01-01,1984,IRL,Ireland,Europe,KTOE,TOT,59.168
681,1985-01-01,1985,IRL,Ireland,Europe,KTOE,TOT,71.638
682,1986-01-01,1986,IRL,Ireland,Europe,KTOE,TOT,79.034
683,1987-01-01,1987,IRL,Ireland,Europe,KTOE,TOT,58.566
684,1988-01-01,1988,IRL,Ireland,Europe,KTOE,TOT,74.992
685,1989-01-01,1989,IRL,Ireland,Europe,KTOE,TOT,59.512
686,1990-01-01,1990,IRL,Ireland,Europe,KTOE,TOT,167.713
687,1991-01-01,1991,IRL,Ireland,Europe,KTOE,TOT,167.747
688,1992-01-01,1992,IRL,Ireland,Europe,KTOE,TOT,162.439
689,1993-01-01,1993,IRL,Ireland,Europe,KTOE,TOT,160.547
690,1994-01-01,1994,IRL,Ireland,Europe,KTOE,TOT,174.126
691,1995-01-01,1995,IRL,Ireland,Europe,KTOE,TOT,154.585
692,1996-01-01,1996,IRL,Ireland,Europe,KTOE,TOT,168.512
693,1997-01-01,1997,IRL,Ireland,Europe,KTOE,TOT,180.695
694,1998-01-01,1998,IRL,Ireland,Europe,KTOE,TOT,231.336
695,1999-01-01,1999,IRL,Ireland,Europe,KTOE,TOT,221.634
696,2000-01-01,2000,IRL,Ireland,Europe,KTOE,TOT,234.942
697,2001-01-01,2001,IRL,Ireland,Europe,KTOE,TOT,233.815
698,2002-01-01,2002,IRL,Ireland,Europe,KTOE,TOT,260.906
699,2003-01-01,2003,IRL,Ireland,Europe,KTOE,TOT,235.018
700,2004-01-01,2004,IRL,Ireland,Europe,KTOE,TOT,281.849
701,2005-01-01,2005,IRL,Ireland,Europe,KTOE,TOT,365.923
702,2006-01-01,2006,IRL,Ireland,Europe,KTOE,TOT,422.863
703,2007-01-01,2007,IRL,Ireland,Europe,KTOE,TOT,477.258
704,2008-01-01,2008,IRL,Ireland,Europe,KTOE,TOT,575.499
705,2009-01-01,2009,IRL,Ireland,Europe,KTOE,TOT,663.194
706,2010-01-01,2010,IRL,Ireland,Europe,KTOE,TOT,662.738
707,2011-01-01,2011,IRL,Ireland,Europe,KTOE,TOT,767.121
708,2012-01-01,2012,IRL,Ireland,Europe,KTOE,TOT,779.199
709,2013-01-01,2013,IRL,Ireland,Europe,KTOE,TOT,840.822
710,2014-01-01,2014,IRL,Ireland,Europe,KTOE,TOT,961.732
711,2015-01-01,2015,IRL,Ireland,Europe,KTOE,TOT,1075.583
712,1960-01-01,1960,ITA,Italy,Europe,KTOE,TOT,5752.383
713,1961-01-01,1961,ITA,Italy,Europe,KTOE,TOT,5559.339
714,1962-01-01,1962,ITA,Italy,Europe,KTOE,TOT,5367.713
715,1963-01-01,1963,ITA,Italy,Europe,KTOE,TOT,6024.297
716,1964-01-01,1964,ITA,Italy,Europe,KTOE,TOT,5525.809
717,1965-01-01,1965,ITA,Italy,Europe,KTOE,TOT,5881.06
718,1966-01-01,1966,ITA,Italy,Europe,KTOE,TOT,6023.457
719,1967-01-01,1967,ITA,Italy,Europe,KTOE,TOT,5885.005
720,1968-01-01,1968,ITA,Italy,Europe,KTOE,TOT,5986.2
721,1969-01-01,1969,ITA,Italy,Europe,KTOE,TOT,5917.291
722,1970-01-01,1970,ITA,Italy,Europe,KTOE,TOT,6118.34
723,1971-01-01,1971,ITA,Italy,Europe,KTOE,TOT,5868.529
724,1972-01-01,1972,ITA,Italy,Europe,KTOE,TOT,6022.78
725,1973-01-01,1973,ITA,Italy,Europe,KTOE,TOT,5602.727
726,1974-01-01,1974,ITA,Italy,Europe,KTOE,TOT,6614.709
727,1975-01-01,1975,ITA,Italy,Europe,KTOE,TOT,6771.975
728,1976-01-01,1976,ITA,Italy,Europe,KTOE,TOT,6580.208
729,1977-01-01,1977,ITA,Italy,Europe,KTOE,TOT,7478.331
730,1978-01-01,1978,ITA,Italy,Europe,KTOE,TOT,6875.71
731,1979-01-01,1979,ITA,Italy,Europe,KTOE,TOT,6963.976
732,1980-01-01,1980,ITA,Italy,Europe,KTOE,TOT,7104.468
